ORF,RANK,BIN,evo_rate_norm
YCR044C,2708.0,2Medium,0.48907350550839807
YCR045C,2183.0,1Medlow,0.39425681777135635
YCR046C,2530.0,2Medium,0.45692613328517245
YCR047C,433.0,0Low,0.07820119198121726
YCR048W,2758.0,2Medium,0.49810366624525915
YCR051W,2821.0,2Medium,0.5094816687737042
YCR052W,4292.0,3Medhigh,0.7751489976521582
YCR053W,489.0,0Low,0.08831497200650172
YCR054C,3868.0,3Medhigh,0.6985732346035759
YCR057C,839.0,0Low,0.15152609716452953
YCR059C,1165.0,1Medlow,0.210402745168864
YCR060W,4507.0,4High,0.813978688820661
YCR061W,2920.0,2Medium,0.5273613870326892
YCR063W,1954.0,1Medlow,0.3528986815965324
YCR065W,3992.0,3Medhigh,0.7209680332309915
YCR066W,4444.0,4High,0.802600686292216
YCR067C,5491.0,4High,0.9916922521220878
YCR068W,3280.0,2Medium,0.5923785443380892
YCR069W,4216.0,3Medhigh,0.7614231533321293
YCR071C,4383.0,3Medhigh,0.7915838901932455
YCR072C,341.0,0Low,0.06158569622539281
YCR073C,3461.0,3Medhigh,0.6250677262055264
YCR073W-A,914.0,0Low,0.1650713382698212
YCR075C,3243.0,2Medium,0.585696225392812
YCR075W-A,3913.0,3Medhigh,0.706700379266751
YCR076C,4995.0,4High,0.9021130576124256
YCR077C,1685.0,1Medlow,0.3043164168322196
YCR079W,2652.0,2Medium,0.4789597254831136
YCR081W,3464.0,3Medhigh,0.6256095358497381
YCR082W,5173.0,4High,0.934260429835651
YCR083W,3538.0,3Medhigh,0.6389741737402925
YCR084C,1059.0,0Low,0.19125880440671844
YCR086W,2503.0,2Medium,0.4520498464872675
YCR087C-A,2672.0,2Medium,0.48257178977785803
YCR088W,2782.0,2Medium,0.5024381433989525
YCR089W,5531.0,4High,0.9989163807115766
YCR090C,4060.0,3Medhigh,0.7332490518331226
YCR091W,3386.0,3Medhigh,0.6115224851002348
YCR092C,3186.0,2Medium,0.5754018421527903
YCR093W,1698.0,1Medlow,0.3066642586238035
YCR094W,1839.0,1Medlow,0.3321293119017519
YCR095C,2302.0,2Medium,0.41574860032508576
YCR098C,1420.0,1Medlow,0.2564565649268557
YCR102C,3649.0,3Medhigh,0.6590211305761242
YCR104W,5086.0,4High,0.9185479501535128
YCR105W,3019.0,2Medium,0.5452411052916742
YCR106W,4993.0,4High,0.9017518511829511
YDL001W,678.0,0Low,0.12244897959183673
YDL002C,2073.0,1Medlow,0.3743904641502619
YDL003W,3876.0,3Medhigh,0.7000180603214737
YDL004W,1578.0,1Medlow,0.28499187285533684
YDL005C,5370.0,4High,0.9698392631388839
YDL006W,708.0,0Low,0.1278670760339534
YDL007W,58.0,0Low,0.010474986454758894
YDL008W,3027.0,2Medium,0.546685931009572
YDL010W,4865.0,4High,0.8786346396965866
YDL012C,2714.0,2Medium,0.4901571247968214
YDL013W,2868.0,2Medium,0.5179700198663536
YDL014W,371.0,0Low,0.06700379266750948
YDL015C,2458.0,2Medium,0.4439227018240925
YDL017W,905.0,0Low,0.1634459093371862
YDL018C,2776.0,2Medium,0.5013545241105292
YDL019C,2751.0,2Medium,0.4968394437420986
YDL020C,4325.0,3Medhigh,0.7811089037384865
YDL021W,1702.0,1Medlow,0.3073866714827524
YDL022W,435.0,0Low,0.07856239841069171
YDL024C,3924.0,3Medhigh,0.7086870146288604
YDL025C,2184.0,1Medlow,0.3944374209860936
YDL027C,4429.0,3Medhigh,0.7998916380711577
YDL028C,2298.0,2Medium,0.4150261874661369
YDL029W,160.0,0Low,0.028896514357955573
YDL030W,4248.0,3Medhigh,0.7672024562037204
YDL031W,1203.0,1Medlow,0.21726566732887845
YDL033C,2977.0,2Medium,0.5376557702727108
YDL035C,4318.0,3Medhigh,0.779844681235326
YDL036C,3211.0,2Medium,0.5799169225212208
YDL037C,5430.0,4High,0.9806754560231172
YDL039C,5519.0,4High,0.99674914213473
YDL040C,2470.0,2Medium,0.44608994040093913
YDL042C,2827.0,2Medium,0.5105652880621275
YDL043C,3799.0,3Medhigh,0.6861116127867076
YDL044C,5146.0,4High,0.9293841430377461
YDL045C,2185.0,1Medlow,0.39461802420083075
YDL045W-A,1109.0,1Medlow,0.20028896514357955
YDL046W,2348.0,2Medium,0.42405634820299803
YDL047W,61.0,0Low,0.011016796098970561
YDL048C,2891.0,2Medium,0.5221238938053098
YDL049C,3832.0,3Medhigh,0.692071518873036
YDL051W,1243.0,1Medlow,0.22448979591836735
YDL052C,3210.0,2Medium,0.5797363193064836
YDL053C,4748.0,4High,0.8575040635723316
YDL054C,3724.0,3Medhigh,0.672566371681416
YDL055C,156.0,0Low,0.028174101499006683
YDL056W,2699.0,2Medium,0.48744807657576306
YDL057W,4630.0,4High,0.8361928842333394
YDL058W,4574.0,4High,0.8260791042080549
YDL059C,4046.0,3Medhigh,0.7307206068268015
YDL060W,1939.0,1Medlow,0.3501896333754741
YDL061C,168.0,0Low,0.03034134007585335
YDL063C,3672.0,3Medhigh,0.6631750045150804
YDL064W,338.0,0Low,0.06104388658118114
YDL065C,4241.0,3Medhigh,0.7659382337005599
YDL066W,391.0,0Low,0.07061585696225393
YDL067C,1800.0,1Medlow,0.32508578652700015
YDL069C,5345.0,4High,0.9653241827704533
YDL070W,4100.0,3Medhigh,0.7404731804226116
YDL072C,2333.0,2Medium,0.4213472999819397
YDL073W,4894.0,4High,0.883872132923966
YDL074C,3674.0,3Medhigh,0.6635362109445548
YDL075W,40.0,0Low,0.007224128589488893
YDL076C,4622.0,4High,0.8347480585154415
YDL077C,4097.0,3Medhigh,0.7399313707783999
YDL078C,2700.0,2Medium,0.4876286797905003
YDL079C,3222.0,2Medium,0.5819035578833304
YDL080C,1221.0,1Medlow,0.22051652519414847
YDL081C,759.0,0Low,0.13707783998555173
YDL082W,237.0,0Low,0.04280296189272169
YDL083C,9.0,0Low,0.0016254289326350009
YDL084W,242.0,0Low,0.0437059779664078
YDL085C-A,2474.0,2Medium,0.44681235325988805
YDL085W,1914.0,1Medlow,0.34567455300704353
YDL086W,324.0,0Low,0.058515441574860036
YDL087C,2168.0,1Medlow,0.391547769550298
YDL088C,4721.0,4High,0.8526277767744266
YDL089W,5215.0,4High,0.9418457648546145
YDL090C,3250.0,2Medium,0.5869604478959726
YDL091C,3214.0,2Medium,0.5804587321654325
YDL092W,3994.0,3Medhigh,0.7213292396604659
YDL093W,3421.0,3Medhigh,0.6178435976160376
YDL095W,2594.0,2Medium,0.4684847390283547
YDL097C,235.0,0Low,0.042441755463247244
YDL098C,4412.0,3Medhigh,0.7968213834206249
YDL099W,5187.0,4High,0.9367888748419722
YDL100C,273.0,0Low,0.0493046776232617
YDL101C,1597.0,1Medlow,0.28842333393534403
YDL102W,406.0,0Low,0.07332490518331226
YDL103C,2748.0,2Medium,0.49629763409788696
YDL104C,3252.0,2Medium,0.587321654325447
YDL105W,3537.0,3Medhigh,0.6387935705255554
YDL106C,3334.0,3Medhigh,0.6021311179338992
YDL107W,4676.0,4High,0.8445006321112516
YDL108W,456.0,0Low,0.08235506592017337
YDL109C,4711.0,4High,0.8508217446270544
YDL110C,2087.0,1Medlow,0.376918909156583
YDL111C,1158.0,1Medlow,0.20913852266570346
YDL112W,4420.0,3Medhigh,0.7982662091385226
YDL113C,2815.0,2Medium,0.5083980494852809
YDL114W,4565.0,4High,0.8244536752754199
YDL115C,3603.0,3Medhigh,0.650713382698212
YDL116W,2769.0,2Medium,0.5000903016073686
YDL117W,2096.0,1Medlow,0.378544338089218
YDL119C,1925.0,1Medlow,0.347661188369153
YDL120W,4316.0,3Medhigh,0.7794834748058516
YDL121C,3480.0,3Medhigh,0.6284991872855337
YDL122W,2413.0,2Medium,0.43579555716091745
YDL123W,3163.0,2Medium,0.5712479682138342
YDL124W,1950.0,1Medlow,0.3521762687375835
YDL125C,1071.0,0Low,0.1934260429835651
YDL126C,180.0,0Low,0.032508578652700015
YDL127W,3966.0,3Medhigh,0.7162723496478237
YDL128W,1239.0,1Medlow,0.22376738305941846
YDL129W,5066.0,4High,0.9149358858587683
YDL130W,713.0,0Low,0.1287700921076395
YDL130W-A,2214.0,1Medlow,0.39985551742821024
YDL131W,525.0,0Low,0.09481668773704172
YDL132W,981.0,0Low,0.1771717536572151
YDL133C-A,5.0,0Low,0.0009030160736861117
YDL133W,2750.0,2Medium,0.49665884052736137
YDL134C,327.0,0Low,0.059057251219071696
YDL135C,222.0,0Low,0.04009391367166336
YDL136W,97.0,0Low,0.017518511829510565
YDL137W,57.0,0Low,0.010294383240021672
YDL138W,2789.0,2Medium,0.503702365902113
YDL139C,4735.0,4High,0.8551562217807477
YDL140C,107.0,0Low,0.01932454397688279
YDL141W,2373.0,2Medium,0.42857142857142855
YDL142C,4988.0,4High,0.900848835109265
YDL143W,274.0,0Low,0.04948528083799892
YDL144C,2552.0,2Medium,0.4608994040093914
YDL145C,1009.0,0Low,0.18222864366985733
YDL146W,2763.0,2Medium,0.4990066823189453
YDL147W,1288.0,1Medlow,0.23261694058154236
YDL148C,2328.0,2Medium,0.42044428390825356
YDL149W,2787.0,2Medium,0.5033411594726386
YDL150W,3272.0,2Medium,0.5909337186201914
YDL153C,2389.0,2Medium,0.4314610800072241
YDL154W,4126.0,3Medhigh,0.7451688640057793
YDL155W,3404.0,3Medhigh,0.6147733429655048
YDL156W,1575.0,1Medlow,0.28445006321112515
YDL157C,2421.0,2Medium,0.4372403828788152
YDL159W,1719.0,1Medlow,0.3104569261332852
YDL160C,302.0,0Low,0.05454217085064114
YDL160C-A,5395.0,4High,0.9743543435073144
YDL161W,1900.0,1Medlow,0.3431461080007224
YDL164C,1128.0,1Medlow,0.20372042622358677
YDL165W,644.0,0Low,0.11630847029077118
YDL166C,1196.0,1Medlow,0.2160014448257179
YDL167C,3925.0,3Medhigh,0.7088676178435976
YDL168W,615.0,0Low,0.11107097706339172
YDL169C,4617.0,4High,0.8338450424417555
YDL170W,2939.0,2Medium,0.5307928481126964
YDL171C,443.0,0Low,0.08000722412858949
YDL173W,2216.0,2Medium,0.40021672385768464
YDL174C,1908.0,1Medlow,0.3445909337186202
YDL175C,3564.0,3Medhigh,0.6436698573234604
YDL176W,2843.0,2Medium,0.5134549394979231
YDL177C,3617.0,3Medhigh,0.6532418277045331
YDL178W,2357.0,2Medium,0.425681777135633
YDL179W,4838.0,4High,0.8737583528986816
YDL180W,5075.0,4High,0.9165613147914032
YDL181W,1108.0,1Medlow,0.20010836192884232
YDL182W,285.0,0Low,0.05147191620010836
YDL183C,3478.0,3Medhigh,0.6281379808560592
YDL184C,4.0,0Low,0.0007224128589488893
YDL185W,1519.0,1Medlow,0.2743362831858407
YDL186W,4371.0,3Medhigh,0.7894166516163987
YDL188C,549.0,0Low,0.09915116489073506
YDL189W,5174.0,4High,0.9344410330503883
YDL190C,1492.0,1Medlow,0.2694599963879357
YDL191W,241.0,0Low,0.04352537475167058
YDL192W,36.0,0Low,0.006501715730540003
YDL193W,2518.0,2Medium,0.4547588947083258
YDL194W,2461.0,2Medium,0.4444645114683041
YDL195W,2573.0,2Medium,0.46469207151887304
YDL197C,5511.0,4High,0.9953043164168323
YDL198C,446.0,0Low,0.08054903377280116
YDL199C,4087.0,3Medhigh,0.7381253386310276
YDL200C,4805.0,4High,0.8677984468123533
YDL201W,837.0,0Low,0.1511648907350551
YDL202W,3848.0,3Medhigh,0.6949611703088315
YDL203C,3699.0,3Medhigh,0.6680512913129854
YDL204W,5037.0,4High,0.9096983926313889
YDL205C,689.0,0Low,0.12443561495394619
YDL206W,4638.0,4High,0.8376377099512371
YDL207W,3102.0,2Medium,0.5602311721148636
YDL208W,246.0,0Low,0.04442839082535669
YDL209C,3660.0,3Medhigh,0.6610077659382337
YDL210W,1734.0,1Medlow,0.3131659743543435
YDL211C,5449.0,4High,0.9841069171031245
YDL212W,1665.0,1Medlow,0.3007043525374752
YDL213C,1473.0,1Medlow,0.26602853530792847
YDL214C,4863.0,4High,0.8782734332671122
YDL215C,510.0,0Low,0.09210763951598339
YDL216C,3888.0,3Medhigh,0.7021852988983204
YDL217C,736.0,0Low,0.13292396604659562
YDL218W,2854.0,2Medium,0.5154415748600325
YDL219W,2064.0,1Medlow,0.3727650352176269
YDL220C,5114.0,4High,0.923604840166155
YDL222C,3034.0,2Medium,0.5479501535127326
YDL223C,5306.0,4High,0.9582806573957017
YDL224C,3529.0,3Medhigh,0.6373487448076576
YDL225W,1318.0,1Medlow,0.23803503702365902
YDL226C,1497.0,1Medlow,0.2703630124616218
YDL227C,1468.0,1Medlow,0.2651255192342424
YDL229W,64.0,0Low,0.011558605743182229
YDL230W,1948.0,1Medlow,0.3518150623081091
YDL231C,2019.0,1Medlow,0.3646378905544519
YDL233W,4068.0,3Medhigh,0.7346938775510204
YDL234C,2427.0,2Medium,0.4383240021672386
YDL235C,2107.0,1Medlow,0.3805309734513274
YDL236W,1423.0,1Medlow,0.2569983745710674
YDL237W,4272.0,3Medhigh,0.7715369333574138
YDL238C,3718.0,3Medhigh,0.6714827523929926
YDL239C,5024.0,4High,0.907350550839805
YDL240W,2012.0,1Medlow,0.3633736680512913
YDL243C,2173.0,1Medlow,0.3924507856239841
YDL244W,387.0,0Low,0.06989344410330504
YDL245C,4078.0,3Medhigh,0.7364999096983926
YDL246C,1675.0,1Medlow,0.30251038468484737
YDL247W,4319.0,3Medhigh,0.7800252844500632
YDR001C,556.0,0Low,0.1004153873938956
YDR002W,628.0,0Low,0.11341881885497562
YDR003W,3553.0,3Medhigh,0.6416832219613509
YDR004W,3106.0,2Medium,0.5609535849738125
YDR005C,1833.0,1Medlow,0.3310456926133285
YDR006C,2280.0,2Medium,0.4117753296008669
YDR007W,3516.0,3Medhigh,0.6350009030160737
YDR009W,2100.0,1Medlow,0.37926675094816686
YDR011W,1082.0,0Low,0.19541267834567455
YDR012W,212.0,0Low,0.038287881524291134
YDR013W,1114.0,1Medlow,0.20119198121726567
YDR014W,5332.0,4High,0.9629763409788694
YDR014W-A,5458.0,4High,0.9857323460357594
YDR016C,2285.0,2Medium,0.412678345674553
YDR017C,3693.0,3Medhigh,0.6669676720245621
YDR018C,4825.0,4High,0.8714105111070977
YDR019C,2108.0,1Medlow,0.38071157666606464
YDR020C,3070.0,2Medium,0.5544518692432725
YDR021W,591.0,0Low,0.1067364999096984
YDR022C,4974.0,4High,0.8983203901029438
YDR023W,294.0,0Low,0.05309734513274336
YDR025W,86.0,0Low,0.01553187646740112
YDR026C,4258.0,3Medhigh,0.7690084883510927
YDR027C,2724.0,2Medium,0.4919631569441936
YDR028C,3297.0,2Medium,0.595448798988622
YDR030C,4006.0,3Medhigh,0.7234964782373127
YDR031W,2124.0,1Medlow,0.3836012281018602
YDR032C,339.0,0Low,0.061224489795918366
YDR033W,1823.0,1Medlow,0.3292396604659563
YDR034C,1476.0,1Medlow,0.26657034495214016
YDR034C-D,3666.0,3Medhigh,0.662091385226657
YDR035W,283.0,0Low,0.051110709770633915
YDR036C,2812.0,2Medium,0.5078562398410692
YDR037W,342.0,0Low,0.06176629944013003
YDR038C,2935.0,2Medium,0.5300704352537475
YDR039C,2179.0,1Medlow,0.39353440491240743
YDR040C,3650.0,3Medhigh,0.6592017337908614
YDR041W,3066.0,2Medium,0.5537294563843237
YDR043C,2382.0,2Medium,0.43019685750406356
YDR044W,266.0,0Low,0.04804045512010114
YDR045C,228.0,0Low,0.04117753296008669
YDR046C,1332.0,1Medlow,0.24056348202998012
YDR047W,748.0,0Low,0.1350912046234423
YDR049W,3685.0,3Medhigh,0.6655228463066643
YDR050C,296.0,0Low,0.05345855156221781
YDR051C,1226.0,1Medlow,0.22141954126783456
YDR052C,3406.0,3Medhigh,0.6151345493949792
YDR054C,427.0,0Low,0.07711757269279393
YDR055W,2478.0,2Medium,0.4475347661188369
YDR056C,4747.0,4High,0.8573234603575943
YDR057W,4977.0,4High,0.8988621997471555
YDR058C,1610.0,1Medlow,0.29077117572692796
YDR059C,153.0,0Low,0.027632291854795016
YDR060W,1836.0,1Medlow,0.3315875022575402
YDR061W,2583.0,2Medium,0.4664981036662453
YDR062W,423.0,0Low,0.07639515983384504
YDR063W,2150.0,1Medlow,0.388296911685028
YDR064W,54.0,0Low,0.009752573595810006
YDR065W,4933.0,4High,0.8909156582987178
YDR066C,5366.0,4High,0.969116850279935
YDR067C,2199.0,1Medlow,0.3971464692071519
YDR068W,4955.0,4High,0.8948889290229366
YDR069C,2973.0,2Medium,0.5369333574137619
YDR070C,3565.0,3Medhigh,0.6438504605381976
YDR071C,1167.0,1Medlow,0.21076395159833844
YDR072C,3953.0,3Medhigh,0.7139245078562398
YDR073W,4608.0,4High,0.8322196135091204
YDR074W,480.0,0Low,0.08668954307386671
YDR075W,251.0,0Low,0.0453314068990428
YDR076W,3977.0,3Medhigh,0.7182589850099331
YDR077W,3802.0,3Medhigh,0.6866534224309193
YDR078C,3664.0,3Medhigh,0.6617301787971825
YDR079C-A,649.0,0Low,0.11721148636445729
YDR079W,426.0,0Low,0.07693696947805671
YDR080W,3448.0,3Medhigh,0.6227198844139425
YDR081C,1864.0,1Medlow,0.3366443922701824
YDR082W,5311.0,4High,0.9591836734693877
YDR083W,2060.0,1Medlow,0.37204262235867797
YDR084C,1697.0,1Medlow,0.3064836554090663
YDR085C,5242.0,4High,0.9467220516525194
YDR086C,1206.0,1Medlow,0.2178074769730901
YDR087C,3324.0,3Medhigh,0.600325085786527
YDR088C,3972.0,3Medhigh,0.7173559689362471
YDR089W,3929.0,3Medhigh,0.7095900307025466
YDR090C,4178.0,3Medhigh,0.7545602311721149
YDR091C,214.0,0Low,0.03864908795376558
YDR092W,272.0,0Low,0.049124074408524475
YDR093W,1291.0,1Medlow,0.23315875022575402
YDR096W,3476.0,3Medhigh,0.6277767744265847
YDR097C,1461.0,1Medlow,0.26386129673108183
YDR098C,1680.0,1Medlow,0.3034134007585335
YDR098C-B,3823.0,3Medhigh,0.6904460899404009
YDR099W,143.0,0Low,0.02582625970742279
YDR100W,2643.0,2Medium,0.4773342965504786
YDR101C,1305.0,1Medlow,0.23568719523207513
YDR103W,4489.0,4High,0.810727830955391
YDR104C,3809.0,3Medhigh,0.6879176449340798
YDR105C,1051.0,0Low,0.18981397868882066
YDR106W,5433.0,4High,0.9812172656673289
YDR107C,3662.0,3Medhigh,0.6613689723677082
YDR108W,2070.0,1Medlow,0.3738486545060502
YDR109C,4094.0,3Medhigh,0.7393895611341882
YDR110W,3401.0,3Medhigh,0.6142315333212931
YDR111C,2098.0,1Medlow,0.3789055445186924
YDR113C,4986.0,4High,0.9004876286797905
YDR115W,3621.0,3Medhigh,0.653964240563482
YDR116C,1960.0,1Medlow,0.35398230088495575
YDR117C,3388.0,3Medhigh,0.6118836915297092
YDR118W,5291.0,4High,0.9555716091746433
YDR119W,5336.0,4High,0.9636987538378183
YDR120C,1164.0,1Medlow,0.21022214195412678
YDR121W,3665.0,3Medhigh,0.6619107820119198
YDR122W,2644.0,2Medium,0.47751489976521583
YDR123C,5100.0,4High,0.9210763951598339
YDR124W,5304.0,4High,0.9579194509662272
YDR125C,3856.0,3Medhigh,0.6964059960267293
YDR126W,4349.0,3Medhigh,0.7854433808921799
YDR127W,780.0,0Low,0.1408705074950334
YDR128W,2152.0,1Medlow,0.38865811811450246
YDR129C,452.0,0Low,0.08163265306122448
YDR130C,4460.0,4High,0.8054903377280116
YDR131C,4984.0,4High,0.900126422250316
YDR132C,3736.0,3Medhigh,0.6747336102582626
YDR135C,617.0,0Low,0.11143218349286617
YDR137W,4317.0,3Medhigh,0.7796640780205888
YDR138W,4731.0,4High,0.8544338089217988
YDR139C,1320.0,1Medlow,0.23839624345313346
YDR140W,2826.0,2Medium,0.5103846848473903
YDR141C,2620.0,2Medium,0.4731804226115225
YDR142C,1537.0,1Medlow,0.2775871410511107
YDR143C,5135.0,4High,0.9273975076756367
YDR144C,4685.0,4High,0.8461260610438865
YDR145W,3123.0,2Medium,0.5640238396243453
YDR146C,3846.0,3Medhigh,0.6945999638793571
YDR147W,4695.0,4High,0.8479320931912588
YDR148C,2010.0,1Medlow,0.3630124616218169
YDR150W,5003.0,4High,0.9035578833303233
YDR151C,4391.0,3Medhigh,0.7930287159111432
YDR152W,2338.0,2Medium,0.4222503160556258
YDR153C,2134.0,1Medlow,0.38540726024923244
YDR155C,233.0,0Low,0.0420805490337728
YDR156W,3789.0,3Medhigh,0.6843055806393353
YDR158W,366.0,0Low,0.06610077659382337
YDR159W,4117.0,3Medhigh,0.7435434350731444
YDR160W,2396.0,2Medium,0.43272530251038466
YDR161W,2259.0,2Medium,0.40798266209138523
YDR162C,4330.0,3Medhigh,0.7820119198121727
YDR163W,5263.0,4High,0.950514719162001
YDR164C,1316.0,1Medlow,0.23767383059418457
YDR165W,4012.0,3Medhigh,0.7245800975257359
YDR166C,2664.0,2Medium,0.48112696405996025
YDR167W,2218.0,2Medium,0.4005779302871591
YDR168W,2440.0,2Medium,0.4406718439588225
YDR169C,3283.0,2Medium,0.5929203539823009
YDR170C,1197.0,1Medlow,0.21618204804045513
YDR171W,3031.0,2Medium,0.5474083438685209
YDR172W,937.0,0Low,0.16922521220877731
YDR173C,3636.0,3Medhigh,0.6566732887845403
YDR174W,479.0,0Low,0.0865089398591295
YDR175C,2612.0,2Medium,0.4717355968936247
YDR176W,3104.0,2Medium,0.5605923785443381
YDR177W,493.0,0Low,0.08903738486545061
YDR178W,3504.0,3Medhigh,0.6328336644392271
YDR179C,5217.0,4High,0.9422069712840888
YDR179W-A,5049.0,4High,0.9118656312082355
YDR180W,4098.0,3Medhigh,0.7401119739931371
YDR181C,5021.0,4High,0.9068087411955933
YDR182W,3563.0,3Medhigh,0.6434892541087232
YDR183W,3806.0,3Medhigh,0.6873758352898681
YDR184C,4054.0,3Medhigh,0.7321654325446993
YDR185C,2578.0,2Medium,0.46559508759255913
YDR186C,3428.0,3Medhigh,0.6191078201191981
YDR188W,384.0,0Low,0.06935163445909337
YDR189W,962.0,0Low,0.17374029257720788
YDR190C,276.0,0Low,0.04984648726747336
YDR191W,2545.0,2Medium,0.4596351815062308
YDR192C,5319.0,4High,0.9606284991872855
YDR194C,1987.0,1Medlow,0.3588585876828608
YDR195W,4170.0,3Medhigh,0.7531154054542171
YDR196C,1815.0,1Medlow,0.32779483474805854
YDR197W,4468.0,4High,0.8069351634459093
YDR198C,4476.0,4High,0.8083799891638072
YDR200C,4048.0,3Medhigh,0.731081813256276
YDR201W,3424.0,3Medhigh,0.6183854072602493
YDR202C,2281.0,2Medium,0.4119559328156041
YDR204W,2616.0,2Medium,0.47245800975257357
YDR205W,4501.0,4High,0.8128950695322377
YDR206W,5141.0,4High,0.9284811269640599
YDR207C,4673.0,4High,0.8439588224670399
YDR208W,1802.0,1Medlow,0.3254469929564746
YDR210C-D,3625.0,3Medhigh,0.6546866534224309
YDR210W,1414.0,1Medlow,0.2553729456384324
YDR210W-B,3547.0,3Medhigh,0.6405996026729276
YDR211W,1016.0,0Low,0.18349286617301788
YDR212W,170.0,0Low,0.030702546505327794
YDR213W,2174.0,1Medlow,0.39263138883872134
YDR214W,2362.0,2Medium,0.42658479320931914
YDR216W,3551.0,3Medhigh,0.6413220155318765
YDR217C,4946.0,4High,0.8932635000903016
YDR218C,3769.0,3Medhigh,0.680693516344591
YDR219C,4851.0,4High,0.8761061946902655
YDR221W,4852.0,4High,0.8762867979050027
YDR222W,2755.0,2Medium,0.4975618566010475
YDR223W,5367.0,4High,0.9692974534946722
YDR224C,60.0,0Low,0.010836192884233339
YDR225W,22.0,0Low,0.003973270724218891
YDR226W,440.0,0Low,0.07946541448437783
YDR227W,5461.0,4High,0.9862741556799711
YDR228C,2633.0,2Medium,0.47552826440310636
YDR229W,3691.0,3Medhigh,0.6666064655950876
YDR231C,2780.0,2Medium,0.5020769369694781
YDR232W,805.0,0Low,0.14538558786346398
YDR233C,1994.0,1Medlow,0.3601228101860213
YDR234W,786.0,0Low,0.14195412678345676
YDR235W,3063.0,2Medium,0.553187646740112
YDR236C,3376.0,3Medhigh,0.6097164529528626
YDR237W,1189.0,1Medlow,0.21473722232255735
YDR238C,852.0,0Low,0.15387393895611343
YDR239C,4827.0,4High,0.8717717175365721
YDR240C,4518.0,4High,0.8159653241827705
YDR242W,2794.0,2Medium,0.5046053819757992
YDR243C,3496.0,3Medhigh,0.6313888387213292
YDR244W,3472.0,3Medhigh,0.6270543615676359
YDR245W,1378.0,1Medlow,0.24887122990789237
YDR246W,1780.0,1Medlow,0.32147372223225573
YDR247W,3708.0,3Medhigh,0.6696767202456204
YDR248C,2143.0,1Medlow,0.38703268918186745
YDR249C,5153.0,4High,0.9306483655409066
YDR251W,4413.0,3Medhigh,0.7970019866353621
YDR252W,3112.0,2Medium,0.5620372042622359
YDR253C,4180.0,3Medhigh,0.7549214376015894
YDR254W,3916.0,3Medhigh,0.7072421889109626
YDR255C,3742.0,3Medhigh,0.6758172295466859
YDR256C,605.0,0Low,0.1092649449160195
YDR257C,4810.0,4High,0.8687014628860393
YDR258C,596.0,0Low,0.1076395159833845
YDR259C,4815.0,4High,0.8696044789597255
YDR260C,4840.0,4High,0.874119559328156
YDR261C,3025.0,2Medium,0.5463247245800975
YDR261C-D,3148.0,2Medium,0.5685389199927758
YDR261W-B,3961.0,3Medhigh,0.7153693335741376
YDR262W,4878.0,4High,0.8809824814881705
YDR263C,4114.0,3Medhigh,0.7430016254289327
YDR264C,2909.0,2Medium,0.5253747516705798
YDR265W,5103.0,4High,0.9216182048040455
YDR266C,2564.0,2Medium,0.46306664258623803
YDR267C,1181.0,1Medlow,0.21329239660465957
YDR268W,2596.0,2Medium,0.46884594545782915
YDR270W,4062.0,3Medhigh,0.7336102582625971
YDR272W,2841.0,2Medium,0.5130937330684486
YDR273W,5409.0,4High,0.9768827885136355
YDR275W,4945.0,4High,0.8930828968755644
YDR276C,5194.0,4High,0.9380530973451328
YDR277C,2277.0,2Medium,0.41123351995665525
YDR279W,4868.0,4High,0.8791764493407983
YDR280W,350.0,0Low,0.0632111251580278
YDR281C,5504.0,4High,0.9940400939136717
YDR282C,4877.0,4High,0.8808018782734333
